order_id,customer_id,store_id,order_date,payment_method,order_status,discount_pct,total_amount_inr
20111,4303,3,2023-05-08,Wallet,Completed,10,16463.15
20112,4011,32,2024-03-10,UPI,Completed,15,2443.56
20113,994,1,2023-03-01,Net Banking,Completed,0,6581.69
20114,1409,16,2024-09-13,Debit Card,Completed,10,18841.3
20115,2645,7,2024-05-04,Credit Card,Completed,15,3840.95
20116,704,11,2023-01-28,Credit Card,Completed,0,5641.79
20117,3959,5,2024-03-06,Cash,Completed,0,19990.06
20118,5130,8,2024-07-09,Debit Card,Completed,0,14524.39
20119,3751,22,2024-08-27,Cash,Pending,0,6970.69
20120,1187,16,2023-02-22,Debit Card,Completed,5,11633.16
20121,2580,4,2024-10-11,UPI,Completed,10,3200.7
20122,2536,24,2024-07-13,Credit Card,Completed,0,13348.17
20123,530,25,2023-04-04,Debit Card,Returned,0,11791.98
20124,1330,27,2024-07-30,Credit Card,Completed,20,21463.43
20125,1372,20,2024-06-01,Credit Card,Completed,0,10892.46
20126,4527,6,2023-11-01,Debit Card,Completed,15,732.6
20127,2479,1,2024-09-25,Net Banking,Completed,10,10630.1
20128,3968,28,2023-04-21,Credit Card,Completed,0,22382.5
20129,967,22,2023-01-31,Cash,Completed,5,4945.92
20130,177,24,2023-12-15,Cash,Completed,0,2762.15
20131,5167,6,2023-08-18,Wallet,Completed,0,2944.3
20132,1527,20,2023-05-12,Credit Card,Completed,0,12273.95
20133,286,12,2023-06-30,Cash,Completed,0,23059.91
20134,5642,8,2023-05-15,Wallet,Completed,0,21691.01
20135,748,2,2024-02-20,Wallet,Completed,10,5958.93
20136,3966,22,2024-09-04,Cash,Completed,20,2612.66
20137,5777,35,2023-05-18,Wallet,Completed,10,18010.48
20138,2574,6,2024-11-17,Wallet,Completed,10,14896.01
20139,133,11,2023-07-10,Debit Card,Completed,15,24575.39
20140,4846,2,2023-01-26,UPI,Completed,25,3415.3
20141,1881,17,2023-04-13,Wallet,Completed,0,19249.46
20142,1688,34,2023-02-05,Debit Card,Pending,0,3976.62
20143,3277,17,2024-03-25,Wallet,Completed,20,954.46
20144,674,12,2023-07-11,Net Banking,Completed,0,8158.32
20145,1931,1,2023-06-21,Net Banking,Completed,20,
20146,5829,27,2023-11-27,Wallet,Completed,25,15327.86
20147,2610,5,2024-10-30,Credit Card,Completed,15,15512.02
20148,1502,5,2023-05-20,UPI,Completed,15,23243.68
20149,4413,34,2024-12-12,Net Banking,Pending,15,1734.56
20150,2916,29,2024-09-29,Debit Card,Cancelled,15,
20151,2554,9,2024-06-19,Cash,Completed,147,-20188.22
20152,3289,29,2023-06-23,Wallet,Completed,25,7912.45
20153,5271,26,2023-07-22,Wallet,Completed,0,14374.18
20154,3497,5,2023-10-16,Credit Card,Completed,97,-22620.49
20155,937,9,2024-07-03,Credit Card,Cancelled,0,24935.46
20156,2919,32,2024-01-24,Cash,Completed,0,23126.45
20157,4681,14,2024-11-11,UPI,Completed,5,8794.33
20158,4238,33,2024-01-09,Debit Card,Completed,20,16023.62
20159,4081,6,2023-11-26,Debit Card,Completed,0,21442.7
20160,5066,27,2023-11-25,Debit Card,Pending,15,23140.85
20161,4205,35,2023-12-27,Credit Card,Completed,0,11344.27
20162,2214,7,2024-08-23,Credit Card,Completed,10,21213.08
20163,3292,6,2024-10-01,UPI,Completed,10,3621.1
20164,5355,5,2024-03-04,UPI,Completed,25,4255.83
20165,4719,7,2023-09-12,UPI,Completed,15,7685.15
20166,3914,1,2024-12-26,Credit Card,Cancelled,25,24759.56
20167,528,30,2024-02-16,Wallet,Completed,20,1205.58
20168,4977,30,2024-06-11,Credit Card,Completed,20,24286.04
20169,5945,6,2023-04-20,Cash,Completed,5,21329.08
20170,3856,8,2024-09-19,Cash,Completed,20,15614.63
20171,3127,30,2023-11-21,Debit Card,Cancelled,15,
20172,3272,7,2024-08-20,Credit Card,Completed,10,14680.55
20173,1346,14,2023-01-31,Credit Card,Completed,5,8609.04
20174,4716,7,2023-10-13,Net Banking,Completed,0,
20175,2625,19,2023-03-09,Wallet,Completed,25,11637.08
20176,4413,18,2024-07-30,Wallet,Completed,0,22138.02
20177,4920,9,2024-04-22,Cash,Completed,15,441.22
20178,2774,12,2024-07-20,Cash,Completed,5,3042.19
20179,1314,35,2023-08-24,Cash,Completed,0,14953.5
20180,3728,26,2023-05-22,Credit Card,Completed,10,16021.62
20181,726,20,2024-12-19,Net Banking,Pending,0,
20182,4211,5,2024-12-08,Debit Card,Completed,15,12559.01
20183,3728,2,2023-04-18,UPI,Completed,0,6674.66
20184,591,16,2023-09-10,Cash,Completed,0,17971.51
20185,1799,5,2023-08-19,UPI,Cancelled,5,2201.98
20186,701,7,2023-12-28,Credit Card,Completed,15,2236.14
20187,3518,6,2024-04-16,Net Banking,Completed,5,8544.72
20188,578,17,2024-06-09,Debit Card,Pending,5,11964.09
20189,559,29,2023-12-31,UPI,Completed,0,13723.7
20190,5078,23,2023-11-19,Credit Card,Returned,101,-15030.49
20191,46,31,2024-08-20,Cash,Completed,0,17610.37
20192,4254,10,2024-03-22,Debit Card,Completed,25,1936.7
20193,3705,14,2024-10-16,Net Banking,Completed,20,22804.62
20194,5094,4,2023-03-31,UPI,Completed,25,1744.25
20195,2831,31,2024-06-18,Cash,Completed,15,7058.23
20196,1477,12,2024-08-07,Debit Card,Completed,20,5559.75
20197,1204,9,2024-08-20,Credit Card,Completed,0,483.28
20198,5288,14,2023-01-26,Net Banking,Completed,25,19042.99
20199,758,27,2024-07-11,Cash,Cancelled,20,10108.97
20200,4492,12,2023-05-20,Net Banking,Completed,80,-16647.51
20201,2998,10,2023-07-22,Debit Card,Completed,0,14762.78
20202,5609,21,2023-07-05,Debit Card,Completed,25,8655.8
20203,177,1,2023-01-08,Debit Card,Returned,0,18056.36
20204,2585,21,2024-08-04,UPI,Completed,0,8759.01
20205,998,15,2024-03-11,Cash,Completed,0,23688.68
20206,251,22,2023-11-16,Credit Card,Cancelled,10,372.54
20207,529,9,2023-05-12,Net Banking,Completed,20,19433.95
20208,4243,13,2023-06-13,Cash,Completed,0,12767.84
20209,1832,24,2023-02-21,UPI,Completed,0,5779.39
20210,3372,7,2024-01-15,UPI,Completed,0,5953.43
20211,416,20,2023-10-20,Wallet,Completed,25,11242.44
20212,2569,9,2023-05-12,Debit Card,Completed,0,5169.27
20213,3434,1,2023-05-19,Wallet,Completed,0,14164.12
20214,3152,24,2023-05-09,Net Banking,Completed,25,12909.84
20215,2540,22,2023-07-02,Credit Card,Returned,0,18432.54
20216,3824,19,2023-11-28,Credit Card,Completed,0,24608.05
20217,2731,2,2024-08-16,Credit Card,Cancelled,5,10010.06
20218,3061,10,2023-12-29,Wallet,Completed,15,20716.45
20219,2368,15,2024-03-13,UPI,Completed,0,7455.21
20220,570,22,2024-08-18,UPI,Completed,5,8262.59
20221,5449,5,2024-01-10,Wallet,Completed,20,20726.54
20222,64,9,2024-06-18,Credit Card,Completed,0,12947.9
20223,521,33,2024-03-07,Net Banking,Completed,5,14985.67
20224,4164,14,2024-11-06,Net Banking,Completed,25,191.83
20225,599,12,2024-08-23,Debit Card,Completed,25,24414.67
20226,3394,34,2023-08-31,Cash,Completed,0,3459.94
20227,5313,16,2024-10-29,UPI,Completed,20,4845.33
20228,5384,32,2024-09-27,Wallet,Completed,0,5089.21
20229,5358,25,2024-01-29,Cash,Completed,0,665.9
20230,2494,25,2024-02-07,Wallet,Completed,10,1346.58
20231,4110,5,2023-08-12,Net Banking,Completed,15,11282.09
20232,5313,14,2023-06-05,Credit Card,Completed,10,17052.51
20233,2564,17,2023-08-03,Credit Card,Completed,15,16623.62
20234,400,6,2023-06-03,Wallet,Completed,0,5319.44
20235,5701,9,2023-12-19,Net Banking,Completed,20,18347.13
20236,1292,11,2024-03-15,Wallet,Returned,15,18916.48
20237,1412,7,2024-04-12,Credit Card,Completed,5,14586.09
20238,4396,10,2024-05-09,Wallet,Completed,20,19690.74
20239,4845,29,2024-09-10,Net Banking,Completed,10,15738.73
20240,5194,26,2023-02-04,Debit Card,Completed,15,2422.12
20241,861,1,2024-11-22,Wallet,Completed,25,10514.25
20242,4403,6,2024-09-19,Net Banking,Completed,5,13553.5
20243,3617,35,2024-04-21,UPI,Completed,120,-9376.24
20244,1124,33,2023-03-27,UPI,Pending,0,16345.39
20245,2271,2,2023-10-08,Debit Card,Completed,5,9241.79
20246,4381,18,2023-07-31,UPI,Returned,10,21932.63
20247,2302,14,2024-02-12,UPI,Cancelled,5,4862.37
20248,5661,29,2023-11-20,Debit Card,Completed,0,20144.72
20249,3274,25,2024-07-18,Net Banking,Completed,5,9446.74
20250,1463,16,2023-02-12,Wallet,Cancelled,0,9915.51
20251,2849,15,2024-06-02,Cash,Completed,0,10865.21
20252,1794,35,2024-02-03,Debit Card,Completed,0,22452.43
20253,99,25,2023-08-27,UPI,Completed,15,9636.33
20254,4126,8,2024-03-02,Wallet,Completed,15,24014.63
20255,5076,35,2023-01-13,Net Banking,Completed,10,18365.01
20256,409,22,2023-09-17,Credit Card,Completed,0,4841.61
20257,5659,15,2024-06-16,Debit Card,Completed,10,986.14
20258,2429,19,2023-01-30,Net Banking,Completed,0,24862.44
20259,1888,20,2023-05-26,Cash,Completed,15,
20260,414,24,2024-06-22,Debit Card,Completed,0,20120.47
20261,3767,28,2023-02-22,Net Banking,Completed,0,21996.39
20262,99999,999,2023-09-23,UPI,Completed,90,-23944.36
20263,2032,28,2024-05-31,Net Banking,Completed,10,8567.59
20264,2900,15,2023-02-08,Cash,Cancelled,20,12048.99
20265,5098,7,2024-09-08,Credit Card,Completed,10,4701.8
20266,3161,21,2023-04-15,UPI,Completed,10,4258.89
20267,4680,31,2024-04-01,Cash,Completed,0,7690.03
20268,2353,29,2023-02-02,Net Banking,Returned,25,18257.72
20269,1791,23,2023-04-21,Cash,Completed,5,18220.55
20270,3748,30,2024-09-15,Debit Card,Pending,20,24893.37
20271,2598,35,2024-07-14,Debit Card,Completed,20,16644.1
20272,5606,23,2024-11-17,Debit Card,Completed,15,19015.01
20273,1231,18,2024-03-08,Debit Card,Completed,10,10496.73
20274,2631,33,2024-07-19,UPI,Completed,0,17029.69
20275,2374,28,2024-02-27,Wallet,Returned,25,23637.87
20276,4374,25,2024-06-26,Debit Card,Cancelled,15,13235.8
20277,2421,34,2024-02-17,Net Banking,Completed,0,17703.05
20278,3511,21,2023-05-21,Net Banking,Cancelled,0,5774.24
20279,4308,32,2023-09-13,Debit Card,Completed,25,10675.73
20280,2786,22,2023-07-16,UPI,Completed,5,1601.9
20281,2221,1,2024-09-29,Cash,Returned,5,23636.43
20282,20,8,2023-02-23,Wallet,Completed,5,22521.73
20283,1310,35,2023-03-07,UPI,Completed,0,16063.36
20284,3101,12,2024-10-15,Net Banking,Returned,20,11060.52
20285,5304,10,2023-04-07,Net Banking,Completed,0,17611.39
20286,1105,5,2023-03-03,Net Banking,Completed,0,7710.69
20287,825,27,2024-02-03,Wallet,Completed,10,14105.74
20288,5917,26,2023-03-25,UPI,Completed,10,8059.8
20289,3575,31,2023-04-07,UPI,Completed,0,13370.37
20290,3334,29,2023-05-15,Net Banking,Completed,0,11009.75
20291,3389,23,2024-06-11,Wallet,Completed,0,5122.3
20292,1072,17,2024-07-14,Wallet,Completed,10,1964.59
20293,4194,33,2023-03-06,UPI,Completed,10,20113.46
20294,3905,11,2023-10-12,UPI,Completed,0,4747.56
20295,2676,15,2024-03-20,Cash,Completed,15,16469.78
20296,4609,23,2023-03-05,Cash,Cancelled,0,22442.24
20297,5142,26,2024-03-26,Credit Card,Completed,0,22421.27
20298,2218,4,2023-07-15,UPI,Completed,25,311.09
20299,1131,4,2024-05-27,Wallet,Completed,5,14873.61
20300,99999,999,2024-06-09,Cash,Completed,108,-8815.61
20301,2743,35,2024-07-27,Credit Card,Completed,0,5017.97
20302,4874,6,2024-05-29,UPI,Completed,10,20165.2
20303,4578,18,2024-11-23,Debit Card,Completed,0,24829.18
20304,3613,26,2023-10-19,Credit Card,Completed,25,1261.64
20305,2439,3,2023-03-03,UPI,Completed,0,9879.37
20306,5652,28,2023-08-11,Net Banking,Pending,10,15335.14
20307,938,16,2023-10-10,Cash,Completed,10,14356.81
20308,1545,22,2024-08-20,Wallet,Cancelled,0,13625.44
20309,4601,5,2023-12-05,Cash,Pending,15,23549.04
20310,5948,1,2023-10-20,Debit Card,Completed,110,-8747.67
20311,2958,13,2023-09-20,Net Banking,Completed,0,15150.15
20312,2357,33,2023-10-23,Wallet,Completed,0,15791.52
20313,571,29,2024-01-30,UPI,Completed,0,23288.94
20314,236,28,2023-12-21,Credit Card,Completed,20,15839.3
20315,5484,16,2023-07-02,Cash,Completed,84,-23022.04
20316,2139,24,2023-07-14,Wallet,Completed,0,24168.73
20317,2998,8,2024-06-28,Net Banking,Completed,25,13780.68
20318,2470,32,2023-03-26,Net Banking,Completed,0,21934.18
20319,4016,8,2023-10-08,UPI,Completed,5,14268.29
20320,3753,29,2023-07-21,UPI,Completed,20,4832.99
20321,3349,20,2023-06-04,Net Banking,Completed,0,8622.95
20322,4404,24,2023-06-12,Wallet,Completed,20,2999.19
20323,3472,29,2024-06-07,UPI,Completed,15,22301.42
20324,3851,28,2023-06-13,Net Banking,Completed,0,20317.8
20325,3775,24,2023-08-05,Wallet,Completed,25,4195.01
20326,4688,13,2023-05-17,Wallet,Completed,0,11733.49
20327,1136,33,2024-05-10,UPI,Completed,10,12072.35
20328,1039,12,2023-01-24,UPI,Completed,5,22255.84
20329,2037,8,2024-11-23,Wallet,Completed,5,20144.41
20330,2775,25,2023-12-14,Net Banking,Completed,25,22135.72
20331,1685,26,2024-08-28,UPI,Completed,25,14259.47
20332,4978,35,2023-03-16,Net Banking,Completed,15,20035.82
20333,196,9,2024-01-21,Net Banking,Completed,0,24951.3
20334,3560,26,2024-05-21,UPI,Returned,20,2217.19
20335,4108,2,2023-02-15,Wallet,Completed,15,20413.31
20336,754,24,2024-07-16,Wallet,Cancelled,5,3186.43
20337,2555,35,2024-12-24,Net Banking,Completed,0,15525.81
20338,4529,22,2023-11-06,UPI,Completed,5,2181.83
20339,4120,4,2023-01-20,Credit Card,Completed,25,17466.97
20340,4521,2,2023-03-31,Debit Card,Completed,5,12930.78
20341,2509,4,2023-05-11,UPI,Pending,15,10647.84
20342,1399,19,2023-08-28,Cash,Completed,20,20619.11
20343,541,14,2024-09-26,Cash,Returned,0,5522.06
20344,658,28,2024-04-06,Net Banking,Completed,0,1005.93
20345,5234,24,2024-03-22,Wallet,Completed,10,10066.0
20346,1306,13,2023-07-15,Debit Card,Completed,0,5994.18
20347,2139,25,2023-01-11,Net Banking,Completed,0,3098.72
20348,3540,33,2024-04-10,Wallet,Completed,20,20448.07
20349,2347,13,2023-08-13,Credit Card,Returned,10,22329.55
20350,3579,2,2024-10-27,Cash,Pending,10,19476.38
20351,1580,25,2024-09-02,Debit Card,Completed,0,3642.68
20352,1953,19,2024-07-31,Credit Card,Completed,123,-23447.07
20353,2763,22,2024-08-30,UPI,Returned,0,22778.94
20354,2868,22,2023-07-11,Cash,Completed,88,-23207.98
20355,751,8,2024-04-11,Net Banking,Completed,5,22495.49
20356,4034,32,2023-05-17,Credit Card,Completed,0,15262.25
20357,2411,19,2024-09-02,Net Banking,Completed,10,13608.81
20358,3839,9,2024-04-11,Cash,Pending,25,17285.94
20359,2718,15,2024-12-25,Credit Card,Cancelled,5,3403.53
20360,358,31,2023-06-06,Cash,Returned,5,4846.94
20361,1157,11,2024-03-15,Credit Card,Completed,20,24072.37
20362,5849,18,2023-03-14,UPI,Pending,15,24771.68
20363,788,6,2023-12-14,Cash,Completed,15,20735.46
20364,1059,15,2023-09-18,Debit Card,Completed,20,24335.34
20365,294,12,2023-05-21,Debit Card,Completed,15,13474.43
20366,5114,24,2024-04-22,Net Banking,Completed,5,1220.83
20367,1050,28,2024-04-30,Net Banking,Completed,0,19279.57
20368,5083,32,2023-09-16,Debit Card,Completed,0,3732.44
20369,2745,1,2024-11-12,Wallet,Completed,0,16520.83
20370,137,29,2024-01-07,UPI,Completed,10,15547.23
20371,2219,27,2023-09-02,Wallet,Completed,10,8398.66
20372,2184,31,2024-04-11,Debit Card,Completed,0,13949.72
20373,5762,1,2024-02-19,Cash,Cancelled,5,4430.33
20374,4207,9,2024-01-18,Net Banking,Completed,10,15288.99
20375,5449,22,2024-07-25,Credit Card,Completed,0,16171.21
20376,3535,31,2023-08-30,Debit Card,Completed,5,6469.95
20377,5890,18,2023-05-09,Cash,Completed,0,21329.91
20378,5126,5,2024-05-08,Wallet,Completed,25,11859.71
20379,1899,14,2023-10-15,Net Banking,Completed,5,
20380,99999,999,2023-09-30,Debit Card,Completed,92,-15848.63
20381,2274,4,2024-03-23,Cash,Completed,20,11342.23
20382,1585,22,2023-05-18,Wallet,Returned,10,11946.28
20383,5912,28,2023-04-24,Debit Card,Completed,0,24533.52
20384,980,6,2024-05-20,UPI,Completed,5,20848.14
20385,2963,12,2023-10-02,Wallet,Completed,0,22346.43
20386,764,9,2023-05-07,Debit Card,Pending,20,13496.13
20387,3442,23,2024-12-11,Credit Card,Completed,20,7951.41
20388,2593,17,2023-06-23,Wallet,Completed,25,8316.84
20389,3112,14,2024-06-01,Net Banking,Completed,20,15183.38
20390,4576,20,2024-03-25,Cash,Completed,0,9640.58
20391,2541,13,2023-09-15,Net Banking,Returned,25,
20392,168,15,2024-08-02,Wallet,Pending,25,1666.96
20393,2893,26,2024-09-15,UPI,Completed,10,15464.74
20394,3947,8,2024-07-15,Net Banking,Pending,20,2170.78
20395,2156,10,2023-10-06,UPI,Cancelled,0,14131.28
20396,445,5,2024-10-04,UPI,Completed,5,16163.25
20397,1077,8,2023-03-09,Credit Card,Completed,15,15596.34
20398,5180,19,2024-06-11,Net Banking,Completed,5,16119.58
20399,5805,22,2024-01-27,Wallet,Completed,0,7639.87
20400,279,22,2024-07-06,Debit Card,Completed,20,9227.58
20401,1460,19,2024-08-18,Debit Card,Completed,0,20415.87
20402,3040,21,2023-10-04,Debit Card,Completed,25,11753.08
20403,3921,30,2023-08-06,Net Banking,Completed,20,21252.92
20404,3629,28,2023-02-01,UPI,Completed,25,11228.65
20405,2139,10,2023-07-06,Cash,Completed,20,20056.06
20406,230,1,2023-03-28,Net Banking,Completed,10,3643.42
20407,1915,3,2023-07-26,UPI,Completed,25,12776.79
20408,3147,30,2023-08-28,Net Banking,Completed,20,7989.34
20409,3972,14,2024-04-14,Credit Card,Returned,0,22032.62
20410,5576,27,2023-03-29,Wallet,Completed,10,3481.93
20411,4412,7,2024-04-23,UPI,Completed,20,4364.4
20412,2035,33,2024-04-29,Wallet,Completed,0,22080.95
20413,4584,12,2024-12-08,Net Banking,Completed,25,19778.29
20414,1220,16,2024-07-03,Cash,Completed,0,10491.19
20415,256,2,2024-12-23,Credit Card,Completed,20,17876.32
20416,5284,28,2024-08-08,Wallet,Completed,25,12611.27
20417,1668,3,2023-04-08,Wallet,Completed,0,11870.36
20418,2234,24,2024-07-01,Debit Card,Completed,0,23779.18
20419,4966,21,2024-01-22,Net Banking,Completed,0,13293.39
20420,2586,15,2023-07-29,UPI,Completed,134,-3085.22
20421,2211,12,2024-08-24,Cash,Pending,10,11201.62
20422,1974,15,2024-07-20,Debit Card,Completed,20,7562.38
20423,4500,31,2023-12-07,Credit Card,Completed,15,21149.83
20424,779,18,2024-02-23,Debit Card,Cancelled,0,12451.28
20425,2704,12,2024-12-05,Credit Card,Completed,15,8423.16
20426,1467,4,2024-01-17,UPI,Completed,5,22491.94
20427,2241,5,2023-07-07,Debit Card,Completed,0,14869.74
20428,4249,22,2023-02-03,Wallet,Completed,0,15058.22
20429,5994,14,2024-04-19,Debit Card,Completed,15,6716.82
20430,2172,11,2024-12-15,Cash,Completed,5,20120.53
20431,3170,6,2024-12-08,Cash,Completed,10,15541.04
20432,4344,1,2023-04-09,Debit Card,Completed,25,24383.47
20433,5703,15,2023-04-03,Credit Card,Completed,0,9870.53
20434,5599,16,2024-03-26,Net Banking,Completed,25,23926.22
20435,23,14,2023-01-31,Net Banking,Returned,5,4335.59
20436,1684,17,2023-07-30,Credit Card,Completed,0,7354.99
20437,4927,17,2024-08-21,UPI,Completed,0,13981.38
20438,1999,10,2024-06-11,Credit Card,Completed,0,5795.55
20439,1667,30,2024-05-20,Credit Card,Completed,10,16644.17
20440,3747,27,2024-08-03,Debit Card,Returned,20,24201.95
20441,658,11,2023-06-14,UPI,Completed,5,11905.39
20442,99999,999,2024-02-05,Debit Card,Completed,130,-21879.84
20443,4069,27,2023-05-13,Net Banking,Completed,25,15191.69
20444,4004,10,2023-12-18,Cash,Cancelled,0,13236.79
20445,1204,27,2024-07-03,Net Banking,Completed,0,5775.08
20446,4386,15,2023-06-16,UPI,Returned,20,15675.52
20447,1647,18,2024-01-05,Net Banking,Completed,0,7387.36
20448,4107,29,2023-11-22,Debit Card,Pending,15,13925.38
20449,4944,13,2024-06-08,Cash,Completed,0,13974.87
20450,3687,28,2023-05-16,Debit Card,Completed,5,7847.96
20451,3987,23,2024-09-25,Credit Card,Completed,10,16090.36
20452,2194,5,2024-09-15,Debit Card,Completed,0,21363.31
20453,4208,35,2023-06-21,UPI,Completed,25,3611.5
20454,2119,9,2023-06-10,Cash,Completed,0,11962.3
20455,4795,7,2024-02-07,UPI,Completed,25,24473.42
20456,728,33,2023-12-05,Cash,Completed,10,20854.56
20457,5845,21,2024-11-03,Credit Card,Cancelled,25,11508.82
20458,1556,16,2024-03-11,Debit Card,Completed,25,
20459,2563,21,2024-02-26,Cash,Completed,5,16313.33
20460,935,27,2024-07-20,Credit Card,Completed,15,21539.63
20461,3046,10,2024-07-19,Cash,Completed,0,12537.87
20462,3842,23,2024-09-04,Credit Card,Completed,0,7170.95
20463,624,33,2024-05-22,Cash,Returned,20,4520.93
20464,2259,3,2023-06-12,Credit Card,Completed,5,1880.14
20465,4261,2,2023-07-08,Debit Card,Completed,25,
20466,2803,21,2023-02-24,Cash,Completed,0,16203.59
20467,5680,25,2024-12-26,Credit Card,Completed,20,10074.46
20468,5285,17,2023-10-02,Net Banking,Completed,10,24061.22
20469,1951,9,2024-12-17,Credit Card,Completed,15,3671.08
20470,2945,3,2023-02-19,Debit Card,Completed,0,1134.48
20471,5324,2,2023-08-31,Net Banking,Completed,0,11524.81
20472,4962,4,2023-01-16,Net Banking,Completed,15,13895.08
20473,888,35,2023-07-19,UPI,Completed,10,23621.94
20474,722,30,2023-07-04,Debit Card,Completed,0,24861.99
20475,2996,9,2023-05-23,UPI,Completed,25,24017.23
20476,67,9,2024-06-06,Debit Card,Completed,0,12578.27
20477,1890,24,2023-08-25,Debit Card,Completed,0,13973.12
20478,5542,23,2024-02-01,Wallet,Returned,5,12458.14
20479,296,18,2024-10-07,Debit Card,Completed,0,16147.94
20480,193,23,2024-09-18,Cash,Completed,0,3214.82
20481,792,18,2023-06-19,Debit Card,Completed,15,11437.6
20482,5695,6,2023-03-17,UPI,Completed,0,1176.12
